AliasName,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
AlFgrRatioDevLoLo,ALFGRRATIODEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlFgTmpEconInAif,ALFGTMPECONINAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlFgTmpEconOutAif,ALFGTMPECONOUTAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlFlueGasFlwAif,ALFLUEGASFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlFnlManAct,ALFNLMANACT,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnErrNeg,ALFRNERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnErrPos,ALFRNERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnOlh,ALFRNOLH,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnOll,ALFRNOLL,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnPrsAif,ALFRNPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnPvHi,ALFRNPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnPvLo,ALFRNPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnPvSrcFail,ALFRNPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnSpLimErr,ALFRNSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlFrnSpor,ALFRNSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlFxNoErr,ALFXNOERR,Boolean,1,R/W,100,,,,,,,,,,,
AlGasErrNeg,ALGASERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlGasErrPos,ALGASERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFcvDevHi,ALGASFCVDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFcvDevHiHi,ALGASFCVDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFcvDevLo,ALGASFCVDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFcvDevLoLo,ALGASFCVDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFcvPosFbAif,ALGASFCVPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFlwAif,ALGASFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlGasFlwDpAif,ALGASFLWDPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlGasOlh,ALGASOLH,Boolean,1,R/W,100,,,,,,,,,,,
AlGasOll,ALGASOLL,Boolean,1,R/W,100,,,,,,,,,,,
AlGasPrsAif,ALGASPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlGasPvHi,ALGASPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlGasPvLo,ALGASPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlGasPvSrcFail,ALGASPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlGasSpLimErr,ALGASSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlGasSpor,ALGASSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlGasTmpAif,ALGASTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlHdrGasFlwHi,ALHDRGASFLWHI,Boolean,1,R/W,100,,,,,,,,,,,
AlHdrGasFlwHiHi,ALHDRGASFLWHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlHdrGasFlwLo,ALHDRGASFLWLO,Boolean,1,R/W,100,,,,,,,,,,,
AlHdrGasFlwLoLo,ALHDRGASFLWLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlHdrGasPrsAif,ALHDRGASPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlIbdDevHi,ALIBDDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlIbdDevHiHi,ALIBDDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlIbdDevLo,ALIBDDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlIbdDevLoLo,ALIBDDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlIbdPosFbAif,ALIBDPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlIvdDevHi,ALIVDDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlIvdDevHiHi,ALIVDDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlIvdDevLo,ALIVDDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlIvdDevLoLo,ALIVDDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlIvdPosFbAif,ALIVDPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlJckDevHi,ALJCKDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlJckDevHiHi,ALJCKDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlJckDevLo,ALJCKDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlJckDevLoLo,ALJCKDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlL13ErrNeg,ALL13ERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlL13ErrPos,ALL13ERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlL13Olh,ALL13OLH,Boolean,1,R/W,100,,,,,,,,,,,
AlL13Oll,ALL13OLL,Boolean,1,R/W,100,,,,,,,,,,,
AlL13PvHi,ALL13PVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlL13PvLo,ALL13PVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlL13PvSrcFail,ALL13PVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlL13SpLimErr,ALL13SPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlL13Spor,ALL13SPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlL14ErrNeg,ALL14ERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlL14ErrPos,ALL14ERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlL14Olh,ALL14OLH,Boolean,1,R/W,100,,,,,,,,,,,
AlL14Oll,ALL14OLL,Boolean,1,R/W,100,,,,,,,,,,,
AlL14PvHi,ALL14PVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlL14PvLo,ALL14PVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlL14PvSrcFail,ALL14PVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlL14SpLimErr,ALL14SPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlL14Spor,ALL14SPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlL15ErrNeg,ALL15ERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlL15ErrPos,ALL15ERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlL15Olh,ALL15OLH,Boolean,1,R/W,100,,,,,,,,,,,
AlL15Oll,ALL15OLL,Boolean,1,R/W,100,,,,,,,,,,,
AlL15PvHi,ALL15PVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlL15PvLo,ALL15PVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlL15PvSrcFail,ALL15PVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlL15SpLimErr,ALL15SPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlL15Spor,ALL15SPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlL16ErrNeg,ALL16ERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlL16ErrPos,ALL16ERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlL16Olh,ALL16OLH,Boolean,1,R/W,100,,,,,,,,,,,
AlL16Oll,ALL16OLL,Boolean,1,R/W,100,,,,,,,,,,,
AlL16PvHi,ALL16PVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlL16PvLo,ALL16PVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlL16PvSrcFail,ALL16PVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlL16SpLimErr,ALL16SPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlL16Spor,ALL16SPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrErrNeg,ALMCRERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrErrPos,ALMCRERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrOlh,ALMCROLH,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrOll,ALMCROLL,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrPvHi,ALMCRPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrPvLo,ALMCRPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrPvSrcFail,ALMCRPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrSpLimErr,ALMCRSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlMcrSpor,ALMCRSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlOilAtmDpAif,ALOILATMDPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlOilErrNeg,ALOILERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlOilErrPos,ALOILERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlOilFcvDevHi,ALOILFCVDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlOilFcvDevHiHi,ALOILFCVDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlOilFcvDevLo,ALOILFCVDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOilFcvDevLoLo,ALOILFCVDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOilFcvPosFbAif,ALOILFCVPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlOilFlwAif,ALOILFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlOilOlh,ALOILOLH,Boolean,1,R/W,100,,,,,,,,,,,
AlOilOll,ALOILOLL,Boolean,1,R/W,100,,,,,,,,,,,
AlOilPvHi,ALOILPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlOilPvLo,ALOILPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOilPvSrcFail,ALOILPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlOilSpLimErr,ALOILSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlOilSpor,ALOILSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlOilTmpAif,ALOILTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlOutDmpDevHi,ALOUTDMPDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlOutDmpDevHiHi,ALOUTDMPDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlOutDmpDevLo,ALOUTDMPDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOutDmpDevLoLo,ALOUTDMPDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOutDmpPosFbAif,ALOUTDMPPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlOxErrNeg,ALOXERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AlOxErrPos,ALOXERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AlOxOlh,ALOXOLH,Boolean,1,R/W,100,,,,,,,,,,,
AlOxOll,ALOXOLL,Boolean,1,R/W,100,,,,,,,,,,,
AlOxPvHi,ALOXPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AlOxPvLo,ALOXPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOxPvLoLo,ALOXPVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOxPvLoLoLo,ALOXPVLOLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlOxPvSrcFail,ALOXPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlOxSpLimErr,ALOXSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AlOxSpor,ALOXSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AlPemsExsEm,ALPEMSEXSEM,Boolean,1,R/W,100,,,,,,,,,,,
AlPemsFault,ALPEMSFAULT,Boolean,1,R/W,100,,,,,,,,,,,
AlPemsHbFail,ALPEMSHBFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AlPpFbAif,ALPPFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlQlaFrnHiHi,ALQLAFRNHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AlQlaFrnLoLo,ALQLAFRNLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AlRemDmdAif,ALREMDMDAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlRlmNoErr,ALRLMNOERR,Boolean,1,R/W,100,,,,,,,,,,,
AlShOutStmPrsAif,ALSHOUTSTMPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlShOutStmTmpAif,ALSHOUTSTMTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmDrmPrsAAif,ALSTMDRMPRSAAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmDrmPrsBAif,ALSTMDRMPRSBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmDrmPrsDev,ALSTMDRMPRSDEV,Boolean,1,R/W,100,,,,,,,,,,,
AlStmFlwAif,ALSTMFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmFlwDpAif,ALSTMFLWDPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmInjPrsAif,ALSTMINJPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmOutPrsAif,ALSTMOUTPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmOutTmpAif,ALSTMOUTTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlStmTmpShInAif,ALSTMTMPSHINAIF,Boolean,1,R/W,100,,,,,,,,,,,
AlSuvPosFail,ALSUVPOSFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltAirDevHiHi,ALTAIRDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltAirDevLoLo,ALTAIRDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AltAirErrNeg,ALTAIRERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AltAirErrPos,ALTAIRERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AltAirHtrInTmpAif,ALTAIRHTRINTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltAirOlh,ALTAIROLH,Boolean,1,R/W,100,,,,,,,,,,,
AltAirOll,ALTAIROLL,Boolean,1,R/W,100,,,,,,,,,,,
AltAirPvHi,ALTAIRPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AltAirPvLo,ALTAIRPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AltAirPvSrcFail,ALTAIRPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltAirSpLimErr,ALTAIRSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AltAirSpor,ALTAIRSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AltAiSpare69Aif,ALTAISPARE69AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltAiSpare80Aif,ALTAISPARE80AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltAphStmFlwAif,ALTAPHSTMFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx1OilLvlLo,ALTB78TRX1OILLVLLO,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx1PrsHi,ALTB78TRX1PRSHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx1PrsSud,ALTB78TRX1PRSSUD,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx1TmpHi,ALTB78TRX1TMPHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx2OilLvlLo,ALTB78TRX2OILLVLLO,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx2PrsHi,ALTB78TRX2PRSHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx2PrsSud,ALTB78TRX2PRSSUD,Boolean,1,R/W,100,,,,,,,,,,,
AltB78Trx2TmpHi,ALTB78TRX2TMPHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7AirCompAlm,ALTB7AIRCOMPALM,Boolean,1,R/W,100,,,,,,,,,,,
AltB7AirDryrAAlm,ALTB7AIRDRYRAALM,Boolean,1,R/W,100,,,,,,,,,,,
AltB7AirDryrBAlm,ALTB7AIRDRYRBALM,Boolean,1,R/W,100,,,,,,,,,,,
AltB7AirPrsAif,ALTB7AIRPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltB7BlrHallTmpHi,ALTB7BLRHALLTMPHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7BlrHallTmpLo,ALTB7BLRHALLTMPLO,Boolean,1,R/W,100,,,,,,,,,,,
AltB7ChemCondAif,ALTB7CHEMCONDAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltB7ChemFdCp,ALTB7CHEMFDCP,Boolean,1,R/W,100,,,,,,,,,,,
AltB7CondRetFlwAif,ALTB7CONDRETFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltB7DeminFlwAif,ALTB7DEMINFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltB7ElecRmTmpHi,ALTB7ELECRMTMPHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7ElecRmTmpLo,ALTB7ELECRMTMPLO,Boolean,1,R/W,100,,,,,,,,,,,
AltB7FdwCondHi,ALTB7FDWCONDHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7FdwCondHiHi,ALTB7FDWCONDHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7HdrAirPrsHi,ALTB7HDRAIRPRSHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7HdrAirPrsLo,ALTB7HDRAIRPRSLO,Boolean,1,R/W,100,,,,,,,,,,,
AltB7HdrGasPrsHi,ALTB7HDRGASPRSHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7HtTrcOk,ALTB7HTTRCOK,Boolean,1,R/W,100,,,,,,,,,,,
AltB7OilWtrLkAlm,ALTB7OILWTRLKALM,Boolean,1,R/W,100,,,,,,,,,,,
AltB7OilWtrLvlHi,ALTB7OILWTRLVLHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7OilWtrLvlHiHi,ALTB7OILWTRLVLHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7WtrPrsAif,ALTB7WTRPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltB7WtrPrsHi,ALTB7WTRPRSHI,Boolean,1,R/W,100,,,,,,,,,,,
AltB7WtrPrsLo,ALTB7WTRPRSLO,Boolean,1,R/W,100,,,,,,,,,,,
AltBattLow,ALTBATTLOW,Boolean,1,R/W,100,,,,,,,,,,,
AltBdLvlHi,ALTBDLVLHI,Boolean,1,R/W,100,,,,,,,,,,,
AltBiasFcvPosFbAif,ALTBIASFCVPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltBiasFcvPosHi,ALTBIASFCVPOSHI,Boolean,1,R/W,100,,,,,,,,,,,
AltBiasFcvPosHiHi,ALTBIASFCVPOSHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltBiasFcvPosLo,ALTBIASFCVPOSLO,Boolean,1,R/W,100,,,,,,,,,,,
AltBiasFcvPosLoLo,ALTBIASFCVPOSLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AltBlrExPrsAif,ALTBLREXPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltBrnRegDpAif,ALTBRNREGDPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltBrnrStmFlwAif,ALTBRNRSTMFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCabIntTmpAif,ALTCABINTTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCabTmpHi,ALTCABTMPHI,Boolean,1,R/W,100,,,,,,,,,,,
AltCabTmpHiHi,ALTCABTMPHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltCabTmpLo,ALTCABTMPLO,Boolean,1,R/W,100,,,,,,,,,,,
AltCabTmpLoLo,ALTCABTMPLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AltCbdFlwAif,ALTCBDFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCbdvPosFail,ALTCBDVPOSFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltCfgErr,ALTCFGERR,Boolean,1,R/W,100,,,,,,,,,,,
AltCombAirFlwAAif,ALTCOMBAIRFLWAAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCombAirFlwBAif,ALTCOMBAIRFLWBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCombAirFlwDev,ALTCOMBAIRFLWDEV,Boolean,1,R/W,100,,,,,,,,,,,
AltCombAirInTmpAif,ALTCOMBAIRINTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCombAirPhTmpAif,ALTCOMBAIRPHTMPAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltCombAirPrsAif,ALTCOMBAIRPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDaFrvPosFail,ALTDAFRVPOSFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltDalErrNeg,ALTDALERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AltDalErrPos,ALTDALERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AltDalLvlHi,ALTDALLVLHI,Boolean,1,R/W,100,,,,,,,,,,,
AltDalLvlHiHi,ALTDALLVLHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltDalLvlLo,ALTDALLVLLO,Boolean,1,R/W,100,,,,,,,,,,,
AltDalLvlLoLo,ALTDALLVLLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AltDalOlh,ALTDALOLH,Boolean,1,R/W,100,,,,,,,,,,,
AltDalOll,ALTDALOLL,Boolean,1,R/W,100,,,,,,,,,,,
AltDalPvHi,ALTDALPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AltDalPvLo,ALTDALPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AltDalPvSrcFail,ALTDALPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltDalSpLimErr,ALTDALSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AltDalSpor,ALTDALSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AltDaLvl2Aif,ALTDALVL2AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDaLvl3Aif,ALTDALVL3AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDaLvlAif,ALTDALVLAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDaOfvTripClose,ALTDAOFVTRIPCLOSE,Boolean,1,R/W,100,,,,,,,,,,,
AltDapErrNeg,ALTDAPERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AltDapErrPos,ALTDAPERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AltDapOlh,ALTDAPOLH,Boolean,1,R/W,100,,,,,,,,,,,
AltDapOll,ALTDAPOLL,Boolean,1,R/W,100,,,,,,,,,,,
AltDapPvHi,ALTDAPPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AltDapPvLo,ALTDAPPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AltDapPvSrcFail,ALTDAPPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltDaPrsAif,ALTDAPRSAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDapSpLimErr,ALTDAPSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AltDapSpor,ALTDAPSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AltDaStmFlwAif,ALTDASTMFLWAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDataLoss,ALTDATALOSS,Boolean,1,R/W,100,,,,,,,,,,,
AltDaWtrLcvPosFbAif,ALTDAWTRLCVPOSFBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmErrNeg,ALTDRMERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmErrPos,ALTDRMERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLfwp,ALTDRMLFWP,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvl1Dev,ALTDRMLVL1DEV,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvl2Dev,ALTDRMLVL2DEV,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvl3Dev,ALTDRMLVL3DEV,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvlAAif,ALTDRMLVLAAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvlBAif,ALTDRMLVLBAIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvlDev,ALTDRMLVLDEV,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvlDp1Aif,ALTDRMLVLDP1AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvlDp2Aif,ALTDRMLVLDP2AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmLvlDp3Aif,ALTDRMLVLDP3AIF,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmOlh,ALTDRMOLH,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmOll,ALTDRMOLL,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmPvHi,ALTDRMPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmPvLo,ALTDRMPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmPvSrcFail,ALTDRMPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmSpLimErr,ALTDRMSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmSpor,ALTDRMSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AltDrmStmFlwFail,ALTDRMSTMFLWFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltFarDevHi,ALTFARDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
AltFarDevHiHi,ALTFARDEVHIHI,Boolean,1,R/W,100,,,,,,,,,,,
AltFarDevLo,ALTFARDEVLO,Boolean,1,R/W,100,,,,,,,,,,,
AltFarDevLoLo,ALTFARDEVLOLO,Boolean,1,R/W,100,,,,,,,,,,,
AltFarErrNeg,ALTFARERRNEG,Boolean,1,R/W,100,,,,,,,,,,,
AltFarErrPos,ALTFARERRPOS,Boolean,1,R/W,100,,,,,,,,,,,
AltFarOlh,ALTFAROLH,Boolean,1,R/W,100,,,,,,,,,,,
AltFarOll,ALTFAROLL,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvHi,ALTFARPVHI,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvHiHi10,ALTFARPVHIHI10,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvHiHi15,ALTFARPVHIHI15,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvLo,ALTFARPVLO,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvLoLo10,ALTFARPVLOLO10,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvLoLo15,ALTFARPVLOLO15,Boolean,1,R/W,100,,,,,,,,,,,
AltFarPvSrcFail,ALTFARPVSRCFAIL,Boolean,1,R/W,100,,,,,,,,,,,
AltFarSpLimErr,ALTFARSPLIMERR,Boolean,1,R/W,100,,,,,,,,,,,
AltFarSpor,ALTFARSPOR,Boolean,1,R/W,100,,,,,,,,,,,
AltFddDevHi,ALTFDDDEVHI,Boolean,1,R/W,100,,,,,,,,,,,
